Date & Time,Content,User,Location
2022-05-07 15:36:42,b'@crypto_bearr @normies_nft Done https://t.co/2tUuTA3Wvw',b'truesarang_wins',b'Philippines \xf0\x9f\x87\xb5\xf0\x9f\x87\xad'
2022-05-07 15:36:42,b'@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft How you guys doing tonight @BarrettEdmunds7 @SharonH05505499\xe2\x80\xa6 https://t.co/CX0ayfW0xE',b'tyjtyyj1',b''
2022-05-07 15:36:42,"b'@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft The longer one carries a problem, the heavier it gets @cdharity\xe2\x80\xa6 https://t.co/juPbeI4znH'",b'CarlWil60146553',b''
2022-05-07 15:36:42,b'@SoulZ_NFT @GiveawaysSoulz @JukiverseNFT Lets go!! @HoltQueena @esther_nell @ArmandKelvin1',b'Patrici01451677',b''
2022-05-07 15:36:41,b'i bought this Ocry Baldur from @Orcy_Nft \n\nfloor price now 0.022 eth \n\nhttps://t.co/Q9ReFaCQOn\n\n#nftcommunity\xe2\x80\xa6 https://t.co/Cf17z4S0lG',b'object_little',b''
2022-05-07 15:36:41,b'AIRMAX2 94!! 2/4 available @opensea\nCheck out my NFT listing on OpenSea! https://t.co/Ca2lUU0OYn via @opensea\xe2\x80\xa6 https://t.co/IOdsOynym8',b'sneakartivist',b'Planet Earth'
2022-05-07 15:36:41,b'Ready for the @officialmocossi land?\n\nMake sure you have 2 of the OGs or 5 of the babies to get whitelist! \n\nFill o\xe2\x80\xa6 https://t.co/TbECEExAUF',b'KayHillFashion',"b'New York, NY'"
2022-05-07 15:36:41,b'@YouByBFF Get your Free BFF PFP - read Bio @GorgisheliG @Christo32396983 @Nikita53080213 @NFTPAL2170 @Andrea0x_eth\xe2\x80\xa6 https://t.co/JcEExDiZkg',b'Kenyett92877548',b''
2022-05-07 15:36:41,"b'@nass_in_nft As you seem to be interested in NFTs and cryptos, I wanted to share this project with you :\xe2\x80\xa6 https://t.co/W3QXDFyfEu'",b'NadineBone2',b''
2022-05-07 15:36:41,b'@RitchiewayyyNFT @DSPC_nft @BALEAS_nft Thanks man appreciate it \xf0\x9f\x91\x8a',b'whiteapeno',"b'Toronto, Ontario'"
2022-05-07 15:36:40,b'@purpleNFTmuseum Letsss goooo\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n\n@DivinityCells\n \nPhysical pieces! Interactive treasure hunt in the artworks!! Exc\xe2\x80\xa6 https://t.co/c6Cn2QHWgA',b'worldofcrypto2',b''
2022-05-07 15:36:40,b'@french_vall You must check @MintHuntersNFT. Made for real degen NFT minters. Holders will receive free whitelist s\xe2\x80\xa6 https://t.co/E0Uzx9CIhw',b'Linda52025533',b''
2022-05-07 15:36:40,"b'@ASIXPLUS #ASIX #NUSANTARAVERSE #NFT #BSC #Blockchain\nA worthwhile idea, having looked all in detail it becomes cle\xe2\x80\xa6 https://t.co/RowUG2Ec2b'",b'nitin21amm',b''
2022-05-07 15:36:40,b'@jhenyangxx You must check @MintHuntersNFT. Made for real degen NFT minters. Holders will receive free whitelist sp\xe2\x80\xa6 https://t.co/v4E71wZxS2',b'JoelleThake',b''
2022-05-07 15:36:39,b'This zesty faucet from @_bitcoiner is making me tweet this to claim my free WAX tokens. \xe2\x9a\xa1\n\n@_bitcoiner unlock me 53\xe2\x80\xa6 https://t.co/VB6cuyNfJL',b'sasa81175684',b''
2022-05-07 15:36:39,b'@AlbeeCrypto @UnusualGuests Love this amazing art. Unusual Guests You are great!!!\n@unusualguests \xe2\x9d\xa4\xef\xb8\x8f @garyvee\xe2\x80\xa6 https://t.co/kzMtPnLFwz',b'mmarcilese',b''
2022-05-07 15:36:39,b'This zesty faucet from @_bitcoiner is making me tweet this to claim my free WAX tokens. \xe2\x9a\xa1\n\n@_bitcoiner unlock me 50\xe2\x80\xa6 https://t.co/GWpyl5aVgC',b'nomad74376033',b''
2022-05-07 15:36:39,"b""@RealResearchDAO @Gate_Nft Mother's Day related photo""",b'renya17111',b''
2022-05-07 15:36:39,b'@YouByBFF You can claim your BFF PFP for Free (info in Bio) @edwinlim0727 @djiseven @MobyBryant_ @TYBG_NFT\xe2\x80\xa6 https://t.co/VtLPYqR0ky',b'Vernell02933697',b''
2022-05-07 15:36:38,b'@marklee4444 @Moonsie_NFT @0xChioBu @KingKongHuat @yongs12345 @marshmerropng @mikomood111 my fav artiste is obv mark lee!!!$',b'lovelive1069',b''
2022-05-07 15:36:38,b'NFT whale monitoring by @MetaApesClub\nEveryday Goddesses #1725 bought for \xce\x9e0.05 ($137.38) By hiddendragon.eth From\xe2\x80\xa6 https://t.co/Bwa8H3wkD0',b'Ya7ia02912988',b''
2022-05-07 15:36:37,"b""@Kuroki_NFT When I was a kid,  Gundam didn't import officially, but it was illegally imported. At that time, the le\xe2\x80\xa6 https://t.co/KOe22REvu0""",b'sometime_invest',b'\xeb\x8c\x80\xed\x95\x9c\xeb\xaf\xbc\xea\xb5\xad \xec\x84\x9c\xec\x9a\xb8'
2022-05-07 15:36:37,b'The New collection \nhttps://t.co/3U2KEcQURp\n\n#NFTGiveaways #NFTProjects #nftart #nftcollectors @cryptocomnft\xe2\x80\xa6 https://t.co/P3Wn1kVjDi',b'AlvaIgor',b''
2022-05-07 15:36:37,b'@JuicyBeanz_BSC @cz_binance @binance @TheBinanceNFT @BillyM2k @crypt_omar Hardest #NFT on the #BSC &amp; NO ONE can cha\xe2\x80\xa6 https://t.co/a6Ziv78DxP',b'TradesByHAUS',b''
2022-05-07 15:36:37,b'@SoulZ_NFT @GiveawaysSoulz @JukiverseNFT Nice NFT Project.. LFG!!! @SamuelMacPhers6  @LeeLocke12 @UlyssesRock',b'MerrySherwood2',b''
2022-05-07 15:36:37,"b'@AnthonywDragon @babi_nft @MahsonYi @tinyastroNFT @rebelsbynight hey I heard your a mod at TinyAstrosNFT, Can I be WL (:'",b'Aesukee',b''
2022-05-07 15:36:36,b'@FeeNFT dm me and let me prove to you why @AlphadogsRun is the next Big p2e nft game and why you shouldn\xe2\x80\x99t miss out. https://t.co/qz46RU7V5t',b'Omega3619',"b'Mobile, AL'"
2022-05-07 15:36:36,"b'@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft we should be positive about this, but not exaggerated\xe2\x80\xa6 https://t.co/U9uefiM52Q'",b'rtjtryujhtgh',b''
2022-05-07 15:36:36,b'\xf0\x9d\x90\x93\xf0\x9d\x90\x87\xf0\x9d\x90\x84 \xf0\x9d\x90\x82\xf0\x9d\x90\x91\xf0\x9d\x90\x98\xf0\x9d\x90\x8f\xf0\x9d\x90\x93\xf0\x9d\x90\x8e \xf0\x9d\x90\x86\xf0\x9d\x90\x94\xf0\x9d\x90\x80\xf0\x9d\x90\x91\xf0\x9d\x90\x83\xf0\x9d\x90\x88\xf0\x9d\x90\x80\xf0\x9d\x90\x8d\xf0\x9d\x90\x92\nhttps://t.co/y4QqnEq2jp\n\n#NFTTHAILAND #NFTartist #NFTdrop #NFT #NFTs #NFTGIVEAWAY #nftart\xe2\x80\xa6 https://t.co/NBTRGOpMIU',b'littleghostth',b'\xe0\xb8\x9b\xe0\xb8\xa3\xe0\xb8\xb0\xe0\xb9\x80\xe0\xb8\x97\xe0\xb8\xa8\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2'
2022-05-07 15:36:35,b'@SoulZ_NFT @GiveawaysSoulz @JukiverseNFT Last chance LFGGG @MikeTwain13  @WolfEudora @Josephi62071667',b'MontagueScott5',b''
2022-05-07 15:36:35,b'@samarnadir_ @ameeralizahir1 You are playing with fire here. \xf0\x9f\x98\x82',b'iwhizkid_nft',b'Metaverse'
2022-05-07 15:36:35,b'@SolMonkeez Huge giveaways.\n\n@AungHtet169 \n@HtooAun41102651 \n@KyawThantZin100 \n@PyaePhyoPaing26 \n@PhyoMau29577245\xe2\x80\xa6 https://t.co/DcsLogkMN5',b'hhtoohhtoo2',b'Myanmar'
2022-05-07 15:36:35,b'@Agusher7150 You must check @MintHuntersNFT. Made for real degen NFT minters. Holders will receive free whitelist s\xe2\x80\xa6 https://t.co/exJwwxFuWc',b'GaylaWarn',b''
2022-05-07 15:36:35,b'@the_flagger @GasaNFT @artibra_nft Congrats',b'ridsgary',b'Ukraine '
2022-05-07 15:36:34,"b'@CasssavaNetwork launched a free mint event. Join this event to win the #AfriMyth #NFT, which is vital in #Cassava\xe2\x80\xa6 https://t.co/tbya5Ixi2c'",b'ego369007',b''
2022-05-07 15:36:34,"b""@DarianMongiovi @SCryptobroski @jazzfest @W3BSTOCK @TheAlienBoyNFT @famous_dyl @Crypto_Rich_NFT @brooklyn_nfts @pixelw00ks _\nGo get 'em, D!""",b'CollectingCoin2',b'Citizen of the World'
2022-05-07 15:36:34,"b'@NFT_BlockParty Let go , same here \xf0\x9f\x98\x82'",b'supaioram26',"b'California, USA'"
2022-05-07 15:36:34,"b'@The_Metarix Good project, nice team\n@Mohamma10690900 @Ravi89556867 @RaviGau18282723 \n#offers #virtualworld #games\xe2\x80\xa6 https://t.co/Zx4pNFWCjv'",b'PRABHAT67178278',"b'Lucknow, India'"
2022-05-07 15:36:33,"b""I am claiming my free WAX tokens from @_bitcoiner's zesty faucet! \xe2\x9a\xa1\n\n@_bitcoiner unlock me dd1107b1-8fb4-46e1-9459-\xe2\x80\xa6 https://t.co/h6lAfpXElb""",b'dima_kaplevich',b'gitar_mus'
2022-05-07 15:36:33,b'05-07-2022 NFT Ninja Course | #1 Course For Getting Into NFT World Business and Investing Top 10\xe2\x80\xa6 https://t.co/qyvBponfaq',b'GodsBusinessWay',b'Honolulu Hawaii'
2022-05-07 15:36:33,b'@SoulZ_NFT @GiveawaysSoulz @JukiverseNFT Could it be me @lucy_everley  @JayToby10 @ElmerLaw3',b'dusinhye',b''
2022-05-07 15:36:33,"b""@hellodapper @hatttricks_nft Let's do this! Feeling lucky""",b'Slightly_Dirty_',"b'Cleveland, Ohio'"
2022-05-07 15:36:32,b'New bears are on sale now!\n\xe2\x9a\xa1 Polygon\n\xe2\x9b\xbd No gas fee\n\xf0\x9f\x92\xb5 Ethereum 0.002\n\nFind out more at OpenSea\n(link in bio)\n\nThanks\xe2\x80\xa6 https://t.co/aq8ivT0kYB',b'jpleasures_NFT',b''
2022-05-07 15:36:32,b'@AlphaPack_NFT Dopeee',b'ClaySEpsom13',b'Plano'
2022-05-07 15:36:32,b'Check this Best Trading Platform to trade Futures @FairdeskGlobal . Free 600USDT bonus Signup\n\nvideo:\xe2\x80\xa6 https://t.co/2dTsvY8kqb',b'MBcryptogem',b''
2022-05-07 15:36:32,b'@SolChiefNFT @SolMintsGang @findersol_NFT @segonogo   @Hidayah00471785\n\nI wish i win',b'wawankentuzz',b'Indonesia'
2022-05-07 15:36:32,b'@reneziv @Lost_Dogs_NFT Manifesting to win \xf0\x9f\x8c\xbf\xf0\x9f\x8c\xbf\xf0\x9f\x8d\x80\xf0\x9f\x8d\x80\xf0\x9f\x99\x8f\xf0\x9f\x98\x87\xf0\x9f\xa4\x9e\xf0\x9f\xa4\x9e\nBirthmonth be good to me \xf0\x9f\x98\x87\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xe2\x9c\xa8\xe2\x9c\xa8 https://t.co/tqgCmhB3rI',b'bigwins27cityx',b''
2022-05-07 15:36:31,b'@CriptoPlat4 You must check @MintHuntersNFT. Made for real degen NFT minters. Holders will receive free whitelist s\xe2\x80\xa6 https://t.co/F7obbTvPo4',b'Drema51720958',b''
2022-05-07 15:36:31,b'@Jmarino_Vfx @Keulmaille_NFT @brunourIi @Kingofmidtown1 @Elti_Art @perry__cooper @shootthismoment @carlosmarcialt\xe2\x80\xa6 https://t.co/gVpA3BjNp0',b'timriopelle',b'North Vancouver'
2022-05-07 15:36:31,b'@MarkPar04655386 You must check @MintHuntersNFT. Made for real degen NFT minters. Holders will receive free whiteli\xe2\x80\xa6 https://t.co/kdVGGD3Ce7',b'SandraVerdon4',b''
2022-05-07 15:36:31,b'NFT whale monitoring by @MetaApesClub\nEveryday Goddesses #1276 bought for \xce\x9e0.05 ($137.38) By hiddendragon.eth From\xe2\x80\xa6 https://t.co/jkXZZmOiNC',b'x2S4SghAfzExzuQ',b''
2022-05-07 15:36:30,b'@HoodieGang_NFT @IslesofMeta wow what an amazing project. I hope to get this amazing nft project. Blaemm  blaemm i\xe2\x80\xa6 https://t.co/sjw2iM7UAE',b'candramulyono4',b''
2022-05-07 15:36:30,"b""Couldn't help but fall into a $Tezos #CleanNFT rabbit hole today!  #Tezos4Tezos event is great for people looking t\xe2\x80\xa6 https://t.co/s7m27635bj""",b'milohendrix_',b'Dystopian Earth 2022'
2022-05-07 15:36:30,b'@WavePunks_NFT @Universe_BNB @DogruyolAhmet @bircahilsoruyor @anliYorumki cool',b'umozum_',b''
2022-05-07 15:36:29,b'@NFMS_nft @Nafwyd Nice',b'IWILLNEVERWIN_',b''
2022-05-07 15:36:29,"b'twitter account for sale ! \xe3\x80\x83\n\n        \xe2\x9c\xbf  good for personal, biz, crypto, nft, promoting etc.\n        \xe2\x9c\xbf  with few un\xe2\x80\xa6 https://t.co/2304Jmmcex'",b'p3achysells_',b'+63 mindanao \xf0\x9f\x87\xb5\xf0\x9f\x87\xad'
2022-05-07 15:36:28,"b'I could be very wrong but as the nft space matures, I expect value and utility plays to grow w it more than pfp and hype projects'",b'CryptoBrodyLLC',b'Solana'
2022-05-07 15:36:28,b'@pvcassol Done sir\n@_lakilucky @pauldilon_nft',b'irm4_b4chti4r',b''
2022-05-07 15:36:28,b'My first  Sleepless Sheep is sold!!!\n\nShe is very happy that she was bought!\n\nhttps://t.co/sFeStLyLNS \n\nThank you f\xe2\x80\xa6 https://t.co/8CMRpQUh7a',b'ffrankartt',b''
2022-05-07 15:36:28,"b""dude despite spending so much time, i don't think i am able to maintain connections.\n\nur tweets don't pop up\nthis a\xe2\x80\xa6 https://t.co/KwSZvPecze""",b'moonmoodnft',b''
2022-05-07 15:36:28,b'VoxStories #28 - Beyond Barriers\n\xe2\x80\xa2\n\xe2\x80\xa2\n\xe2\x80\xa2\n#nft #voxelart #conceptart #magicavoxel #voxel #voxels #thesandbox\xe2\x80\xa6 https://t.co/7MtvAjqx1I',b'VoxStories',b''
2022-05-07 15:36:27,b'@rtznft @psychedelic_nft @BAYC2745 So am I. believer \xf0\x9f\x99\x8f',b'nullnone_eth',b''
2022-05-07 15:36:27,b'@Lelouchvb99 You must check @MintHuntersNFT. Made for real degen NFT minters. Holders will receive free whitelist s\xe2\x80\xa6 https://t.co/fD41b4QdXP',b'Chaya58901676',b''
2022-05-07 15:36:26,b'@SoulZ_NFT @GiveawaysSoulz @JukiverseNFT Last chance LFGGG @MikeTwain13  @WolfEudora @Josephi62071667',b'Dominic00183158',b''
2022-05-07 15:36:26,"b""@GENESIS_SENSHI @cadburyyy___ @Yasai_nft @RandomSul May Allah's light come down on us and bless us with the 4%""",b'Luckydudefive',b'The Garden'
2022-05-07 15:36:26,b'Hereby my painting made with Autism Brain.\nI just painted your Nft thank you for your support.\n\n@shahh\n\nTrying to s\xe2\x80\xa6 https://t.co/ZQraxbVhun',b'AutismBrainNft',b'otherside'
2022-05-07 15:36:25,b'@NoNos_NFT @raccoonsislenft good luck\n@ZalikaGonzale11 @Jessica72603757 @blockchain1990',b'hivefans',b'Metaverse'
2022-05-07 15:36:25,b'This is definitely going to be something. #NFTs #NFTdrop #nftcommunity #eth #nft #NFTartist https://t.co/muJ4wuzzIU',b'byJaiboon',b''
2022-05-07 15:36:25,b'@mosh_nft @TalesFTWild GOOD LUCK\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb',b'0xsasawin',b''
2022-05-07 15:36:24,b'New NFT collection...\nComing soon...\n///Villain ape ///\nhttps://t.co/gEhfXokXy2 https://t.co/wWy370Uthf',b'sasanartgallery',b''
2022-05-07 15:36:24,b'Musk Mania is Hear \nhttps://t.co/2uR1HqXkZd\n#nft #nfts #nftart #cryptonft #NFTGiveaway #NFTdrop #NFTcollections\xe2\x80\xa6 https://t.co/7SA4m5OJSa',b'Naziya221995',b''
2022-05-07 15:36:24,b'@vegan @MrSollozzo @bittman @michaelpollan @tomphilpott My metamask trust wallet got hacked. I lost my metamask tru\xe2\x80\xa6 https://t.co/eA7HgbUyRc',b'_Derp_Stars1',b''
2022-05-07 15:36:23,b'@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft this project has to be one of the best looking projects ever\xe2\x80\xa6 https://t.co/KYFCT0OS4K',b'niowaa',b''
2022-05-07 15:36:23,"b""@LambBrawl @moonbase_nft Hi dm @NaishaHost if you're up for promotion \xe2\x9c\x85""",b'kokooopickme7',b'@Naishahost admin'
2022-05-07 15:36:23,b'AI artwork generated with DD: Zhangjiajie National Forest Park Landscape\n\xe5\xbc\xa0\xe5\xae\xb6\xe7\x95\x8c\xe9\xa3\x8e\xe5\x85\x89\n#NFTs #NFTartist #NFTartwork\xe2\x80\xa6 https://t.co/aLkLGudT6n',b'AiHobbyist',"b'Toronto, Ontario, Canada'"
2022-05-07 15:36:22,b'@nft_mjrm Did you checked @MintHuntersNFT ? An absolute banger incoming!!',b'Ozella97700160',b''
2022-05-07 15:36:22,b'https://t.co/YwCONjJIx1 Shopping Through clout wanna buy for 43 mil it\xe2\x80\x99s a virtual mall and distribution center wai\xe2\x80\xa6 https://t.co/io1jL3JYAz',b'my43go',"b'San Diego, CA'"
2022-05-07 15:36:21,"b""My first #AsyncBlueprints project 'The feast of Morpheus' is coming soon on @AsyncArt!\n\xe2\x9c\xa8Public Sale: 16th May\n\xe2\x9c\xa8Chec\xe2\x80\xa6 https://t.co/8V5NVMwJBt""",b'Marshmello_emi',b''
2022-05-07 15:36:21,b'@Finnard_NFT @Gakko_Monkez @ZygfridS @CampoMengua @_Mj_mengua @NoelouMengua lets go.. : )',b'melodyabainza4',b''
2022-05-07 15:36:21,"b""Hi! I'm joining #tezos4tezos and I think it's a great opportunity to introduce you my 2D world.\n\nWhat was I about t\xe2\x80\xa6 https://t.co/JIyFKFnUU4""",b'_mariettabernal',b'Buenos Aires'
2022-05-07 15:36:20,b'@AlienqueenNFT @osf_nft @greatmando_nft Sure \xf0\x9f\x98\x8d',b'gianandreaxyz',b''
2022-05-07 15:36:20,b'Install CryptoTab browser today and get real Bitcoins for using it. \n\nhttps://t.co/QZbixVeV6Z\n\n #bitcoin #success\xe2\x80\xa6 https://t.co/z9ZayPLZUc',b'docs2go',b'South Africa'
2022-05-07 15:36:20,b'How I Turned My 4-Year-Old\xe2\x80\x99s Art Into an NFT: Ethereum Blockchain Explai... https://t.co/xdj95lVdmz via @YouTube',b'harithalau',b'+60'
2022-05-07 15:36:20,b'@alphasharksol @Plant_Head_NFT Hope you buy CRAZY PANDA GANG.',b'Mr_Longgong',b'Guitarist & Artist'
2022-05-07 15:36:19,"b'@BonniBots $1.00 nfts!\nI created the fud munster collection just playing around, most have a saying with it like th\xe2\x80\xa6 https://t.co/o8sptwtDq9'",b'CROCITYCREATION',"b'Las Vegas, NV'"
2022-05-07 15:36:19,b'Over 100 sold in less than 10min \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\nIf you\xe2\x80\x99re seeing this you still early!\n@MellowMenNFT \n\n#NFT #NFTCommunity\xe2\x80\xa6 https://t.co/fzBwEmvhbq',b'The_king33_3',b'UK'
2022-05-07 15:36:19,"b""@AlGatoNFT @fauan_NFT @d0nger420 @RandGallery @Thurstobertay @BuzzyBeenft @RANDYCONES @SoWhatsKraken It's a lot of\xe2\x80\xa6 https://t.co/FM62aHzQKj""",b'AlgoGear',b''
2022-05-07 15:36:19,b'@robinbieber007 @xena_nft_art 0x9b47e52b4b4f184c364bf3fa57a6a70ec0b1e675     ETHWallet thanks!!! \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f  \xf0\x9f\x8d\x80 \xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80',b'paulkadot2',"b'\xce\x9a\xce\xb7\xcf\x86\xce\xb9\xcf\x83\xce\xb9\xce\xac, \xce\x95\xce\xbb\xce\xbb\xce\xac\xcf\x82'"
2022-05-07 15:36:19,b'#NFTs :King Mon\n#NFT #NFTGiveaway\n#NFTCollection\n#nftart #NFTfamily\n#NFTProjects\nhttps://t.co/sYYgWWbFtR',b'mrziyaafandi',b'USA'
2022-05-07 15:36:19,b'\xf0\x9f\xa4\x8d\xf0\x9f\x92\x99\xf0\x9f\xa4\x8d\xf0\x9f\x92\x99\xf0\x9f\xa4\x8d\xf0\x9f\x92\x99\xf0\x9f\xa4\x8d\xf0\x9f\x92\x99\xf0\x9f\x8c\x8a\n\nAmbiguous Poseidon\n\nhttps://t.co/b4h4rh8YpT\n\n#nft #NFTartist #nftart #NFTCommmunity #NFTartists\xe2\x80\xa6 https://t.co/XzKV2r3YSk',b'kanon11280530',b'\xe2\x9b\x93\xe2\x9b\x93\xf0\x9f\x8c\x8c\xe2\x9b\x93\xe2\x9b\x93'
2022-05-07 15:36:18,b'@Sharkanator1026 @nanoverseHQ @GT3NFT @veezyvangogh @Yuri_ramen @reicannon @kekwin7 @EnmakeX @sadnessdoesNFTs\xe2\x80\xa6 https://t.co/PA68WxqUnD',b'GrubbieNFT',b'Wonderland \xe2\x99\xa5'
2022-05-07 15:36:18,b'@SoulZ_NFT @GiveawaysSoulz @JukiverseNFT I want to @FaitheWoolf  @GodferyRicardo @SusannaPiers',b'OdeliaRose19',b''
2022-05-07 15:36:18,b'You don\xe2\x80\x99t say\xe2\x80\xa6. #nft https://t.co/c7xcoRiea4',b'CR8MADHATTER',b''
2022-05-07 15:36:18,b'@badmfer_nft sell it',b'litterthanli7',b'Australia'
2022-05-07 15:36:18,"b'I an officially an NFT owner now. $5 bucks, but hey.'",b'MPsNewsDesk',b'DC Metro'
2022-05-07 15:36:17,b'@kimjunkyeowo09 You must check @MintHuntersNFT. Made for real degen NFT minters. Holders will receive free whitelis\xe2\x80\xa6 https://t.co/T3627XrwMM',b'CorineFoxall',b''
2022-05-07 15:36:17,b'@daviscrypt0 @saladcatcoin I wish that I am the one having lucky number 569 #NFT.',b'MrKailash123',b''
2022-05-07 15:36:16,"b""@NFT_Fish79 @wulfboysocial Man that discord is lit\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 I'm fuggin STOKED for this drop!\xf0\x9f\x94\xa5\xf0\x9f\x9a\x80\xf0\x9f\x92\xaf""",b'Dustydingo69',b''
2022-05-07 15:36:16,b'@SLOTR You must check @MintHuntersNFT. Made for real degen NFT minters. Holders will receive free whitelist spots f\xe2\x80\xa6 https://t.co/elz81kJt4d',b'Kaley63704587',b''
2022-05-07 15:36:16,b'#noticiacrypto #criptomoneda #crypto #newscrypto #btc #eth #ethereum (NFT Market NFT REVIEW NEWS DappRadar Reveals\xe2\x80\xa6 https://t.co/VjAJHGCnZR',b'cworldalerts',b'Espa\xc3\xb1a'
2022-05-07 15:36:15,b'@unstoppableweb onthe7thday.x\nweb2-web3.nft',b'gwaanflex',b''
2022-05-07 15:36:15,b'@Tunderix2 You must check @MintHuntersNFT. Made for real degen NFT minters. Holders will receive free whitelist spo\xe2\x80\xa6 https://t.co/PakFND8Nsn',b'Maida83741009',b''
2022-05-07 15:36:14,"b""@NFTprime1 Let me introduce you to a project you've never seen before. It is a project that links finance and NFT,\xe2\x80\xa6 https://t.co/mIZfcGo2tj""",b'Ddtp11',b''
2022-05-07 15:36:14,b'@TheBallnChikn @TEENSONACID @Chiknwhalegod @chikn_nft @DJDonMega21 @0xCampfire @SnowLeopard_SC @TwoPeasNAPod2\xe2\x80\xa6 https://t.co/eCrVCq1w1y',b'gtreece',"b'Olympic Peninsula, WA, USA'"
2022-05-07 15:36:13,b'@nodo_collection \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb so cool',b'Oldschool_NFT',b'Metaverse'
2022-05-07 15:36:13,b'why my nft is not selling - Google Search https://t.co/Ht1FUivZkB',b'NalinaSaid',b'Greater manchester '
2022-05-07 15:36:13,b'In case you missed during the @TonalMuse NFT music festival \xe2\x9c\x8c\xef\xb8\x8f https://t.co/FnBlLKpMot',b'dawidimach',"b'Leeds, England'"
2022-05-07 15:36:13,b'@lizzy_nft @MortelPassNft \xf0\x9f\x8c\x88 Done \xf0\x9f\x91\x8c\xf0\x9f\x92\xaf\n\n\xf0\x9f\x91\xa3 Follow both\n\xf0\x9f\x94\x81\xe2\x9d\xa4 Retweet &amp; Like \n\xf0\x9f\x94\x96 Tag 2 friends \n       @ciaaabigwin  \n       @someninggoy',b'C6H6_Win',b'Metaverse \xf0\x9f\x87\xae\xf0\x9f\x87\xa9'
2022-05-07 15:36:13,"b'@babi_nft @MahsonYi @tinyastroNFT @rebelsbynight hey I heard your a mod at Rebels, Can I be WL (:'",b'Aesukee',b''
2022-05-07 15:36:13,b'@NikitaM26733267 @localweather @jeckilis @Doc_Crypto_82 Ay thatsso coool thanks \xf0\x9f\x92\x9b\xf0\x9f\x92\x9b\xf0\x9f\x92\x9b',b'babi_nft',b'Georgia'
2022-05-07 15:36:13,b'@Cryptofam3 @doge_cola to the moon \xf0\x9f\x9a\x80',b'Gudari_nft',b''
2022-05-07 15:36:12,"b'@InoWorlds Nice, let me introduce you to an advanced #P2E with great features #ZoneOfAvoidance a PvP/PvE #NFT based game.\n#ZoA'",b'princess2100021',b''
2022-05-07 15:36:12,b'@ItsEliOyefeso Done',b'nft_jona24',"b'New York, NY'"
2022-05-07 15:36:12,"b'Hello @Kuroki_NFT , I want to confirm, are these all scam projects? \xf0\x9f\x98\x82\nContract addresses:\n0x0fc97013ed57e3b5d738e30\xe2\x80\xa6 https://t.co/DUU6YP3knF'",b'nftscan_com',b'Metaverse'
2022-05-07 15:36:11,b'@marklee4444 by the way use this one start king kong NFT project la https://t.co/erbz2A5qfa',b'TheCrazy168',b'Singapore'
2022-05-07 15:36:11,b'Learning in progres\n.\n.\n.\n#NFTGiveaway #NFT #NFTs #NFTdrop #NFTGiveaways #NFTProjects #NFTartist #NFTProject',b'Jen10_jen10',b''
2022-05-07 15:36:11,"b""I am claiming my free WAX tokens from @_bitcoiner's zesty faucet! \xe2\x9a\xa1\n\n@_bitcoiner unlock me bdd4fc31-9fd9-4a35-a79e-\xe2\x80\xa6 https://t.co/vPgyY3jb9j""",b'Ashraf53186578',b''
2022-05-07 15:36:11,b'@ElonPunkNft @pungogh \xf0\x9f\x8f\x86 WL Winners\n\n@cryptoshoutz @mrrobot132 @vepavapenft @antoinedoinel__ @tamjuh212 @bcoo\xe2\x80\xa6 https://t.co/OCB5ZDJotg',b'Fletche70051266',b''
2022-05-07 15:36:11,b'@SoulZ_NFT @GiveawaysSoulz @JukiverseNFT Wish me luck @ClevelandLloyd4 @WalterBilly11 @JoanHar49594617',b'betsy_cornelius',b''
2022-05-07 15:36:10,"b'@Gavin_nft Do you know @DivinityCells? if you appreciate the good art, definitely you need to check. A really new c\xe2\x80\xa6 https://t.co/P35w0ttPoq'",b'222Atlantis222',b''
2022-05-07 15:36:10,b'@SoulZ_NFT @GiveawaysSoulz @JukiverseNFT love you @BartlettMandel @ulysses_primo @MarshFlower8',b'KirkIsaiah1',b''
2022-05-07 15:36:10,b'#BITCOIN #BNB #TRON #NFT #Metaverse #Airdrop #Giveaways #100xGems #cryptotrading #Cryptocrash\n\n\xf0\x9f\x92\x8e\n\nToday I #sold all\xe2\x80\xa6 https://t.co/bsh8MQ1rNr',b'SKG918',b'India'
2022-05-07 15:36:10,"b""@oCalebSol Don't sleep on @metahelixio. A project that builds products is a sure bet. Soon they'll be used in every\xe2\x80\xa6 https://t.co/cekLKiRB19""",b'aksmith342',b''
